Order ID	Order Date	Order Priority	Order Quantity	Unit Price	Sales	Ship Mode	Shipping Cost	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date			
30532	26/11/2011	High	28	15.41	431.37	Regular Air	9.73	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/27/2011			
21731	26/11/2011	Low	26	60.79	1580.57	Regular Air	49	New Brunswick	Corporate	Office Supplies	Appliances	Large Box	11/26/2011			
30532	26/11/2011	High	23	11.40	262.31	Express Air	5.25	Ontario	Home Office	Office Supplies	Envelopes	Small Box	11/27/2011			
56900	26/11/2011	Not Specified	16	3.40	54.32	Regular Air	0.7	Nova Scotia	Small Business	Office Supplies	Rubber Bands	Wrap Bag	11/28/2011			
3622	26/11/2011	Low	16	4.79	76.6	Regular Air	5.41	Manitoba	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/01/2011			
20804	26/11/2011	Low	13	337.98	4393.75	Delivery Truck	14.7	Ontario	Small Business	Technology	Office Machines	Jumbo Drum	12/03/2011			
30532	26/11/2011	High	9	188.52	1696.7	Delivery Truck	23.58	Ontario	Home Office	Furniture	Bookcases	Jumbo Box	11/28/2011			
51553	27/11/2011	Not Specified	34	9.41	320.04	Express Air	4.39	Alberta	Small Business	Office Supplies	Paper	Wrap Bag	11/29/2011			
52071	27/11/2011	Not Specified	14	9.78	136.85	Regular Air	5.6	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	11/29/2011			
51553	27/11/2011	Not Specified	13	5.69	73.97	Regular Air	5.67	Alberta	Small Business	Office Supplies	Paper	Small Box	11/30/2011			
51553	27/11/2011	Not Specified	12	7.38	88.57	Regular Air	6.15	Alberta	Small Business	Office Supplies	Paper	Small Box	11/29/2011			
51553	27/11/2011	Not Specified	3	7122.17	21366.51	Regular Air	24.49	Alberta	Small Business	Technology	Office Machines	Large Box	11/28/2011			
52071	27/11/2011	Not Specified	1	12.74	12.74	Regular Air	4.95	Ontario	Consumer	Furniture	Office Furnishings	Small Box	11/29/2011			
26437	28/11/2011	Critical	48	5.30	254.51	Regular Air	0.7	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	11/30/2011			
31520	28/11/2011	High	23	6.03	138.71	Regular Air	5.57	Saskachewan	Consumer	Furniture	Office Furnishings	Small Box	11/29/2011			
51842	28/11/2011	Low	4	107.78	431.11	Regular Air	35	Alberta	Corporate	Office Supplies	Storage & Organization	Large Box	12/02/2011			
26437	28/11/2011	Critical	4	13.11	52.43	Express Air	6.22	Yukon	Corporate	Furniture	Office Furnishings	Small Box	11/29/2011			
51842	28/11/2011	Low	1	54.22	54.22	Regular Air	5.81	Alberta	Corporate	Office Supplies	Paper	Small Box	12/03/2011			
53411	29/11/2011	Critical	25	26.71	667.64	Regular Air	4	Quebec	Small Business	Technology	Computer Peripherals	Small Box	11/30/2011			
56130	29/11/2011	Medium	25	1.67	41.87	Regular Air	1.57	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	12/01/2011			
3046	29/11/2011	High	24	420.60	10094.43	Regular Air	19.99	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/01/2011			
56130	29/11/2011	Medium	13	18.93	246.06	Regular Air	8.99	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	12/01/2011			
49477	29/11/2011	Medium	9	8.44	75.94	Regular Air	5.83	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	11/29/2011			
19523	30/11/2011	High	44	3.54	155.78	Regular Air	2.2	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	12/01/2011			
4579	30/11/2011	High	40	44.13	1765.05	Regular Air	2.99	Nova Scotia	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/01/2011			
33253	30/11/2011	Not Specified	17	30.84	524.212	Regular Air	3.3	Nova Scotia	Home Office	Technology	Telephones and Communication	Small Pack	12/02/2011			
33253	30/11/2011	Not Specified	6	4.03	24.2	Regular Air	1.17	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/02/2011			
27106	01/12/2011	High	50	10.63	531.48	Regular Air	1.39	Ontario	Home Office	Office Supplies	Envelopes	Small Box	12/01/2011			
27106	01/12/2011	High	42	21.21	890.61	Regular Air	3.63	Ontario	Home Office	Furniture	Office Furnishings	Small Pack	12/03/2011			
25248	01/12/2011	Medium	33	8.22	271.14	Express Air	1.99	British Columbia	Small Business	Technology	Computer Peripherals	Small Pack	12/03/2011			
27106	01/12/2011	High	29	121.54	3524.55	Delivery Truck	30	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	12/03/2011			
25248	01/12/2011	Medium	26	44.24	1150.3	Regular Air	5.81	British Columbia	Small Business	Office Supplies	Paper	Small Box	12/02/2011			
27106	01/12/2011	High	10	6.42	64.19	Regular Air	1.5	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/03/2011			
27106	01/12/2011	High	1	13.96	13.96	Regular Air	2.99	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/03/2011			
33510	02/12/2011	High	42	6.36	267.06	Regular Air	5.22	Ontario	Corporate	Furniture	Office Furnishings	Small Box	12/03/2011			
37667	02/12/2011	High	31	15.24	472.35	Regular Air	6.46	Saskachewan	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/03/2011			
14563	02/12/2011	Critical	31	30.74	953.0455	Regular Air	5.99	Alberta	Corporate	Technology	Telephones and Communication	Wrap Bag	12/03/2011			
32065	02/12/2011	Medium	25	18.01	450.28	Regular Air	8.51	Quebec	Corporate	Technology	Office Machines	Medium Box	12/03/2011			
45376	02/12/2011	Critical	19	349.93	6648.58	Delivery Truck	99	Quebec	Consumer	Office Supplies	Storage & Organization	Jumbo Drum	12/03/2011			
33510	02/12/2011	High	11	40.89	449.79	Regular Air	17.48	Ontario	Corporate	Office Supplies	Paper	Small Box	12/02/2011			
56868	03/12/2011	Low	34	57.28	1947.4265	Regular Air	5.92	British Columbia	Corporate	Technology	Telephones and Communication	Small Box	12/10/2011			
58755	03/12/2011	Low	18	2.62	47.11	Regular Air	7.09	Saskachewan	Home Office	Office Supplies	Paper	Wrap Bag	12/12/2011			
774	03/12/2011	Critical	17	7.45	126.57	Regular Air	49	Alberta	Small Business	Office Supplies	Appliances	Large Box	12/05/2011			
29255	03/12/2011	Low	11	56.11	617.219	Express Air	8.99	Ontario	Consumer	Technology	Telephones and Communication	Small Box	12/07/2011			
58755	03/12/2011	Low	7	2.23	15.61	Regular Air	1.49	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/05/2011			
17376	04/12/2011	High	44	25.63	1127.81	Regular Air	1.99	Prince Edward Island	Corporate	Technology	Computer Peripherals	Small Pack	12/06/2011			
41664	04/12/2011	Critical	40	25.95	1038.19	Regular Air	4.08	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	12/06/2011			
28963	04/12/2011	Not Specified	37	164.11	6072.1875	Regular Air	2.5	Saskachewan	Home Office	Technology	Telephones and Communication	Small Box	12/06/2011			
54401	04/12/2011	High	34	19.71	670.02	Regular Air	1.49	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/06/2011			
41664	04/12/2011	Critical	5	10.96	54.8	Regular Air	1.99	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	12/04/2011			
47303	05/12/2011	Medium	47	30.08	1413.82	Regular Air	11.63	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/06/2011			
47303	05/12/2011	Medium	45	6.86	308.92	Express Air	7.37	Ontario	Corporate	Office Supplies	Paper	Small Box	12/07/2011			
38531	05/12/2011	Low	26	4.56	118.43	Express Air	2.26	New Brunswick	Home Office	Office Supplies	Paper	Wrap Bag	12/12/2011			
48641	05/12/2011	High	13	5.14	66.83	Regular Air	0.8	British Columbia	Small Business	Office Supplies	Paper	Wrap Bag	12/06/2011			
47303	05/12/2011	Medium	7	8.13	56.9	Regular Air	1.39	Ontario	Corporate	Office Supplies	Envelopes	Small Box	12/06/2011			
9344	06/12/2011	Low	31	111.25	3448.6455	Regular Air	8.99	Yukon	Consumer	Technology	Telephones and Communication	Small Box	12/06/2011			
18400	06/12/2011	Not Specified	29	20.64	598.49	Regular Air	4	Quebec	Consumer	Technology	Computer Peripherals	Small Box	12/07/2011			
20864	06/12/2011	High	19	13.23	251.45	Regular Air	4.95	Yukon	Corporate	Furniture	Office Furnishings	Small Pack	12/08/2011			
9344	06/12/2011	Low	18	96.28	1733.1	Regular Air	35	Yukon	Consumer	Office Supplies	Storage & Organization	Large Box	12/08/2011			
40480	07/12/2011	Critical	50	25.40	1270.03	Regular Air	6.93	Prince Edward Island	Home Office	Furniture	Office Furnishings	Small Box	12/09/2011			
38146	07/12/2011	Low	45	7.59	341.39	Regular Air	6.16	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/11/2011			
38146	07/12/2011	Low	41	19.07	782.05	Regular Air	14.87	Ontario	Small Business	Furniture	Office Furnishings	Large Box	12/07/2011			
43875	07/12/2011	Critical	40	18.19	727.64	Regular Air	8.51	Ontario	Corporate	Technology	Office Machines	Medium Box	12/09/2011			
30279	07/12/2011	Critical	39	501.02	19539.94	Delivery Truck	16.63	Quebec	Corporate	Technology	Office Machines	Jumbo Box	12/08/2011			
28581	07/12/2011	Medium	36	4.90	176.35	Regular Air	0.8	Quebec	Home Office	Office Supplies	Paper	Wrap Bag	12/09/2011			
43875	07/12/2011	Critical	25	102.58	2564.5775	Regular Air	7.69	Ontario	Corporate	Technology	Telephones and Communication	Small Box	12/09/2011			
30279	07/12/2011	Critical	25	56.52	1412.98	Regular Air	4.5	Quebec	Corporate	Office Supplies	Appliances	Small Box	12/07/2011			
43875	07/12/2011	Critical	24	15.92	382.19	Express Air	6.75	Ontario	Corporate	Office Supplies	Appliances	Medium Box	12/10/2011			
40480	07/12/2011	Critical	19	400.47	7608.88	Express Air	19.99	Prince Edward Island	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/07/2011			
43875	07/12/2011	Critical	17	151.41	2573.92	Delivery Truck	143.71	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	12/09/2011			
43875	07/12/2011	Critical	16	174.69	2795.004	Regular Air	8.99	Ontario	Corporate	Technology	Telephones and Communication	Small Box	12/08/2011			
28581	07/12/2011	Medium	1	36.40	36.4	Regular Air	12.98	Quebec	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/09/2011			
55042	08/12/2011	High	38	52.06	1978.4345	Regular Air	2.5	Manitoba	Home Office	Technology	Telephones and Communication	Small Box	12/09/2011			
55042	08/12/2011	High	28	61.35	1717.88	Express Air	4.5	Manitoba	Home Office	Office Supplies	Appliances	Small Box	12/10/2011			
9829	08/12/2011	Critical	23	32.63	750.39	Regular Air	11.63	Saskachewan	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/09/2011			
20098	08/12/2011	Medium	11	16.67	183.32	Regular Air	9.4	Nova Scotia	Consumer	Technology	Office Machines	Small Box	12/10/2011			
20098	08/12/2011	Medium	8	24.26	194.11	Regular Air	8.99	Nova Scotia	Consumer	Furniture	Office Furnishings	Small Pack	12/08/2011			
9829	08/12/2011	Critical	4	4.62	18.46	Regular Air	0.5	Saskachewan	Consumer	Office Supplies	Labels	Small Box	12/10/2011			
44452	09/12/2011	Not Specified	50	6.61	330.27	Regular Air	7.86	Saskachewan	Home Office	Office Supplies	Paper	Small Box	12/11/2011			
12130	09/12/2011	Not Specified	42	30.35	1274.5155	Regular Air	5.99	Ontario	Consumer	Technology	Telephones and Communication	Wrap Bag	12/12/2011			
12130	09/12/2011	Not Specified	37	18.55	686.2	Regular Air	3.62	Ontario	Consumer	Furniture	Office Furnishings	Wrap Bag	12/12/2011			
9093	09/12/2011	Medium	36	7.46	268.55	Regular Air	2.83	Yukon	Consumer	Technology	Computer Peripherals	Small Pack	12/09/2011			
59200	09/12/2011	Medium	28	12.52	350.42	Regular Air	5.81	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	12/11/2011			
59200	09/12/2011	Medium	4	42.61	170.45	Regular Air	4.62	Ontario	Home Office	Office Supplies	Appliances	Small Box	12/09/2011			
22848	10/12/2011	Not Specified	45	131.59	5921.74	Delivery Truck	30	Yukon	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	12/12/2011			
12262	10/12/2011	Low	45	26.95	1212.928	Delivery Truck	45.51	Yukon	Home Office	Furniture	Tables	Jumbo Box	12/15/2011			
33219	10/12/2011	High	32	229.44	7341.96	Delivery Truck	64.2	Ontario	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	12/11/2011			
47265	10/12/2011	Critical	31	6.04	187.13	Regular Air	5.46	Quebec	Home Office	Office Supplies	Paper	Small Box	12/11/2011			
21927	10/12/2011	High	23	357.62	8225.24	Delivery Truck	30	Yukon	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	12/11/2011			
22848	10/12/2011	Not Specified	20	7.02	140.37	Regular Air	49	Yukon	Home Office	Office Supplies	Appliances	Large Box	12/11/2011			
15941	10/12/2011	Not Specified	15	63.41	951.09	Delivery Truck	36.61	Quebec	Consumer	Furniture	Bookcases	Jumbo Box	12/12/2011			
6912	10/12/2011	Not Specified	14	21.04	294.52	Regular Air	5.94	Quebec	Small Business	Office Supplies	Appliances	Medium Box	12/12/2011			
57510	10/12/2011	Not Specified	6	8.01	48.05	Regular Air	5.2	Saskachewan	Corporate	Office Supplies	Paper	Small Box	12/10/2011			
22848	10/12/2011	Not Specified	4	17.04	68.16	Regular Air	6.5	Yukon	Home Office	Technology	Computer Peripherals	Small Box	12/12/2011			
40870	11/12/2011	Critical	43	299.04	12858.88	Regular Air	7.18	Quebec	Corporate	Technology	Computer Peripherals	Small Box	12/11/2011			
42083	11/12/2011	Critical	38	145.43	5526.16	Regular Air	24.49	Alberta	Consumer	Furniture	Chairs & Chairmats	Large Box	12/13/2011			
42083	11/12/2011	Critical	36	6.58	236.89	Regular Air	6.22	Alberta	Consumer	Office Supplies	Paper	Small Box	12/13/2011			
42083	11/12/2011	Critical	33	2.07	68.42	Regular Air	2.56	Alberta	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	12/11/2011			
40870	11/12/2011	Critical	28	5.24	146.69	Regular Air	5.32	Quebec	Corporate	Furniture	Office Furnishings	Small Box	12/13/2011			
26464	11/12/2011	High	26	49.26	1280.65	Regular Air	22.24	Yukon	Corporate	Furniture	Office Furnishings	Large Box	12/12/2011			
26464	11/12/2011	High	25	10.74	268.58	Regular Air	4.5	Yukon	Corporate	Office Supplies	Appliances	Small Box	12/11/2011			
41956	12/12/2011	Medium	22	16.58	364.69	Express Air	6.25	Saskachewan	Home Office	Office Supplies	Storage & Organization	Small Box	12/13/2011			
41956	12/12/2011	Medium	16	5.39	86.3	Regular Air	4.93	Saskachewan	Home Office	Technology	Computer Peripherals	Small Pack	12/14/2011			
2595	13/12/2011	Not Specified	29	7.19	208.47	Express Air	8.74	British Columbia	Corporate	Office Supplies	Paper	Small Box	12/15/2011			
2595	13/12/2011	Not Specified	13	904.94	11764.25	Delivery Truck	44.55	British Columbia	Corporate	Furniture	Bookcases	Jumbo Box	12/14/2011			
2595	13/12/2011	Not Specified	4	6.29	25.17	Regular Air	5.26	British Columbia	Corporate	Furniture	Office Furnishings	Small Pack	12/15/2011			
12199	14/12/2011	Low	50	165.79	8289.51	Regular Air	7.07	British Columbia	Corporate	Office Supplies	Storage & Organization	Small Box	12/18/2011			
13089	14/12/2011	Not Specified	34	105.21	3577.11	Delivery Truck	58.72	Quebec	Corporate	Furniture	Bookcases	Jumbo Box	12/17/2011			
12199	14/12/2011	Low	2	9.50	19	Regular Air	5.27	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011			
20743	15/12/2011	High	39	5.93	231.21	Express Air	8.16	Alberta	Consumer	Office Supplies	Paper	Small Box	12/16/2011			
22086	15/12/2011	Medium	21	97.11	2039.33	Delivery Truck	74.35	Manitoba	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	12/16/2011			
50688	16/12/2011	Critical	50	12.00	600.22	Regular Air	3.14	Northwest Territories	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	12/17/2011			
32803	16/12/2011	Medium	49	7.59	371.95	Express Air	4.71	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/17/2011			
51201	16/12/2011	High	42	7.43	312.05	Regular Air	11.51	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/16/2011			
32613	16/12/2011	Low	41	175.00	7174.9435	Express Air	3.99	Quebec	Consumer	Technology	Telephones and Communication	Small Box	12/18/2011			
32613	16/12/2011	Low	38	137.58	5228.2	Regular Air	35	Quebec	Consumer	Office Supplies	Storage & Organization	Large Box	12/18/2011			
47079	16/12/2011	Critical	34	31.47	1069.85	Delivery Truck	45.51	Manitoba	Home Office	Furniture	Tables	Jumbo Box	12/18/2011			
32613	16/12/2011	Low	31	43.86	1359.74	Express Air	8.99	Quebec	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	12/23/2011			
32803	16/12/2011	Medium	22	4.37	96.07	Regular Air	2.5	Ontario	Corporate	Office Supplies	Envelopes	Small Box	12/18/2011			
41349	17/12/2011	Critical	44	7.87	346.2	Express Air	11.51	British Columbia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/18/2011			
50854	17/12/2011	Critical	42	10.77	452.15	Express Air	3.37	Ontario	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	12/17/2011			
41349	17/12/2011	Critical	39	12.19	475.52	Regular Air	6.27	British Columbia	Home Office	Office Supplies	Storage & Organization	Medium Box	12/19/2011			
47717	17/12/2011	Not Specified	35	4.95	173.22	Regular Air	0.5	Saskachewan	Consumer	Office Supplies	Labels	Small Box	12/18/2011			
24966	17/12/2011	Medium	34	122.12	4152.12	Regular Air	19.99	Manitoba	Corporate	Office Supplies	Storage & Organization	Small Box	12/18/2011			
39617	17/12/2011	Not Specified	33	38.90	1283.68	Regular Air	9.2	British Columbia	Small Business	Furniture	Office Furnishings	Wrap Bag	12/19/2011			
39617	17/12/2011	Not Specified	28	6.05	169.46	Regular Air	1.2	British Columbia	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	12/19/2011			
50854	17/12/2011	Critical	27	5.09	137.5	Regular Air	4.95	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/17/2011			
30081	17/12/2011	High	26	8.21	213.49	Regular Air	8.94	Manitoba	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011			
50854	17/12/2011	Critical	12	478.69	5744.24	Delivery Truck	28.14	Ontario	Corporate	Technology	Office Machines	Jumbo Drum	12/19/2011			
51463	17/12/2011	Low	7	57.91	405.3395	Express Air	3.9	Quebec	Corporate	Technology	Telephones and Communication	Small Box	12/17/2011			
41349	17/12/2011	Critical	4	21.49	85.96	Express Air	8.99	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	12/19/2011			
51463	17/12/2011	Low	4	7.09	28.34	Regular Air	7.44	Quebec	Corporate	Office Supplies	Paper	Small Box	12/26/2011			
50657	18/12/2011	High	49	151.29	7413.29	Delivery Truck	16.01	New Brunswick	Corporate	Furniture	Tables	Jumbo Box	12/20/2011			
25378	18/12/2011	Not Specified	48	77.35	3713.0125	Regular Air	7.69	Yukon	Corporate	Technology	Telephones and Communication	Small Box	12/20/2011			
31878	18/12/2011	Medium	42	135.20	5678.5525	Regular Air	8.99	Alberta	Home Office	Technology	Telephones and Communication	Small Box	12/19/2011			
50657	18/12/2011	High	40	7.89	315.45	Regular Air	11.51	New Brunswick	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011			
41991	18/12/2011	Low	36	49.27	1773.86	Delivery Truck	14.19	Prince Edward Island	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	12/23/2011			
41991	18/12/2011	Low	35	15.52	543.22	Regular Air	7.4	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	12/22/2011			
54533	18/12/2011	Medium	21	7.73	162.25	Regular Air	6.05	Nova Scotia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011			
25061	18/12/2011	Medium	20	47.06	941.13	Regular Air	7.23	Ontario	Home Office	Office Supplies	Paper	Small Box	12/20/2011			
41991	18/12/2011	Low	18	45.22	813.9	Regular Air	4.8	Prince Edward Island	Corporate	Furniture	Office Furnishings	Wrap Bag	12/22/2011			
